time,voltage
3.4435,2.695
3.444,2.689
3.4445,2.683
3.445,2.677
3.4455,2.672
3.446,2.666
3.4465,2.66
3.447,2.654
3.4475,2.648
3.448,2.642
3.4485,2.636
3.449,2.63
3.4495,2.624
3.45,2.618
3.4505,2.612
3.451,2.606
3.4515,2.6
3.452,2.594
3.4525,2.588
3.453,2.582
3.4535,2.576
3.454,2.57
3.4545,2.564
3.455,2.558
3.4555,2.552
3.456,2.546
3.4565,2.54
3.457,2.534
3.4575,2.528
3.458,2.522
3.4585,2.516
3.459,2.51
3.4595,2.503
3.46,2.497
3.4605,2.491
3.461,2.485
3.4615,2.479
3.462,2.473
3.4625,2.467
3.463,2.461
3.4635,2.455
3.464,2.449
3.4645,2.442
3.465,2.436
3.4655,2.43
3.466,2.424
3.4665,2.418
3.467,2.412
3.4675,2.406
3.468,2.399
3.4685,2.393
3.469,2.387
3.4695,2.381
3.47,2.375
3.4705,2.369
3.471,2.362
3.4715,2.356
3.472,2.35
3.4725,2.344
3.473,2.338
3.4735,2.331
3.474,2.325
3.4745,2.319
3.475,2.313
3.4755,2.307
3.476,2.3
3.4765,2.294
3.477,2.288
3.4775,2.282
3.478,2.276
3.4785,2.269
3.479,2.263
3.4795,2.257
3.48,2.251
3.4805,2.244
3.481,2.238
3.4815,2.232
3.482,2.226
3.4825,2.219
3.483,2.213
3.4835,2.207
3.484,2.201
3.4845,2.194
3.485,2.188
3.4855,2.182
3.486,2.176
3.4865,2.169
3.487,2.163
3.4875,2.157
3.488,2.151
3.4885,2.144
3.489,2.138
3.4895,2.132
3.49,2.126
3.4905,2.119
3.491,2.113
3.4915,2.107
3.492,2.1
3.4925,2.094
3.493,2.088
3.4935,2.082
3.494,2.075
3.4945,2.069
3.495,2.063
3.4955,2.057
3.496,2.05
3.4965,2.044
3.497,2.038
3.4975,2.031
3.498,2.025
3.4985,2.019
3.499,2.013
3.4995,2.006
3.5,2.0
3.5005,1.994
3.501,1.987
3.5015,1.981
3.502,1.975
3.5025,1.969
3.503,1.962
3.5035,1.956
3.504,1.95
3.5045,1.943
3.505,1.937
3.5055,1.931
3.506,1.925
3.5065,1.918
3.507,1.912
3.5075,1.906
3.508,1.9
3.5085,1.893
3.509,1.887
3.5095,1.881
3.51,1.874
3.5105,1.868
3.511,1.862
3.5115,1.856
3.512,1.849
3.5125,1.843
3.513,1.837
3.5135,1.831
3.514,1.824
3.5145,1.818
3.515,1.812
3.5155,1.806
3.516,1.799
3.5165,1.793
3.517,1.787
3.5175,1.781
3.518,1.774
3.5185,1.768
3.519,1.762
3.5195,1.756
3.52,1.749
3.5205,1.743
3.521,1.737
3.5215,1.731
3.522,1.724
3.5225,1.718
3.523,1.712
3.5235,1.706
3.524,1.7
3.5245,1.693
3.525,1.687
3.5255,1.681
3.526,1.675
3.5265,1.669
3.527,1.662
3.5275,1.656
3.528,1.65
3.5285,1.644
3.529,1.638
3.5295,1.631
3.53,1.625
3.5305,1.619
3.531,1.613
3.5315,1.607
3.532,1.601
3.5325,1.594
3.533,1.588
3.5335,1.582
3.534,1.576
3.5345,1.57
3.535,1.564
3.5355,1.558
3.536,1.551
3.5365,1.545
3.537,1.539
3.5375,1.533
3.538,1.527
3.5385,1.521
3.539,1.515
3.5395,1.509
3.54,1.503
3.5405,1.497
3.541,1.49
3.5415,1.484
3.542,1.478
3.5425,1.472
3.543,1.466
3.5435,1.46
3.544,1.454
3.5445,1.448
3.545,1.442
3.5455,1.436
3.546,1.43
3.5465,1.424
3.547,1.418
3.5475,1.412
3.548,1.406
3.5485,1.4
3.549,1.394
3.5495,1.388
3.55,1.382
3.5505,1.376
3.551,1.37
3.5515,1.364
3.552,1.358
3.5525,1.352
3.553,1.346
3.5535,1.34
3.554,1.334
3.5545,1.328
3.555,1.323
3.5555,1.317
3.556,1.311
3.5565,1.305
3.557,1.299
3.5575,1.293
3.558,1.287
3.5585,1.281
3.559,1.275
3.5595,1.27
3.56,1.264
3.5605,1.258
3.561,1.252
3.5615,1.246
3.562,1.24
3.5625,1.235
3.563,1.229
3.5635,1.223
3.564,1.217
3.5645,1.211
3.565,1.206
3.5655,1.2
3.566,1.194
3.5665,1.188
3.567,1.183
3.5675,1.177
3.568,1.171
3.5685,1.166
3.569,1.16
3.5695,1.154
3.57,1.148
3.5705,1.143
3.571,1.137
3.5715,1.131
3.572,1.126
3.5725,1.12
3.573,1.114
3.5735,1.109
3.574,1.103
3.5745,1.098
3.575,1.092
3.5755,1.086
3.576,1.081
3.5765,1.075
3.577,1.07
3.5775,1.064
3.578,1.059
3.5785,1.053
3.579,1.048
3.5795,1.042
3.58,1.036
3.5805,1.031
3.581,1.025
3.5815,1.02
3.582,1.015
3.5825,1.009
3.583,1.004
3.5835,0.998
3.584,0.993
3.5845,0.987
3.585,0.982
3.5855,0.977
3.586,0.971
3.5865,0.966
3.587,0.96
3.5875,0.955
3.588,0.95
3.5885,0.944
3.589,0.939
3.5895,0.934
3.59,0.928
3.5905,0.923
3.591,0.918
3.5915,0.912
3.592,0.907
3.5925,0.902
3.593,0.897
3.5935,0.891
3.594,0.886
3.5945,0.881
3.595,0.876
3.5955,0.871
3.596,0.865
3.5965,0.86
3.597,0.855
3.5975,0.85
3.598,0.845
3.5985,0.84
3.599,0.835
3.5995,0.83
3.6,0.824
3.6005,0.819
3.601,0.814
3.6015,0.809
3.602,0.804
3.6025,0.799
3.603,0.794
3.6035,0.789
3.604,0.784
3.6045,0.779
3.605,0.774
3.6055,0.769
3.606,0.764
3.6065,0.759
3.607,0.754
3.6075,0.75
3.608,0.745
3.6085,0.74
3.609,0.735
3.6095,0.73
3.61,0.725
3.6105,0.72
3.611,0.715
3.6115,0.711
3.612,0.706
3.6125,0.701
3.613,0.696
3.6135,0.692
3.614,0.687
3.6145,0.682
3.615,0.677
3.6155,0.673
3.616,0.668
3.6165,0.663
3.617,0.659
3.6175,0.654
3.618,0.649
3.6185,0.645
3.619,0.64
3.6195,0.635
3.62,0.631
3.6205,0.626
3.621,0.622
3.6215,0.617
3.622,0.613
3.6225,0.608
3.623,0.604
3.6235,0.599
3.624,0.595
3.6245,0.59
3.625,0.586
3.6255,0.581
3.626,0.577
3.6265,0.573
3.627,0.568
3.6275,0.564
3.628,0.559
3.6285,0.555
3.629,0.551
3.6295,0.546
3.63,0.542
3.6305,0.538
3.631,0.533
3.6315,0.529
3.632,0.525
3.6325,0.521
3.633,0.517
3.6335,0.512
3.634,0.508
3.6345,0.504
3.635,0.5
3.6355,0.496
3.636,0.491
3.6365,0.487
3.637,0.483
3.6375,0.479
3.638,0.475
3.6385,0.471
3.639,0.467
3.6395,0.463
3.64,0.459
3.6405,0.455
3.641,0.451
3.6415,0.447
3.642,0.443
3.6425,0.439
3.643,0.435
3.6435,0.431
3.644,0.427
3.6445,0.424
3.645,0.42
3.6455,0.416
3.646,0.412
3.6465,0.408
3.647,0.404
3.6475,0.401
3.648,0.397
3.6485,0.393
3.649,0.389
3.6495,0.386
3.65,0.382
3.6505,0.378
3.651,0.375
3.6515,0.371
3.652,0.367
3.6525,0.364
3.653,0.36
3.6535,0.357
3.654,0.353
3.6545,0.349
3.655,0.346
3.6555,0.342
3.656,0.339
3.6565,0.335
3.657,0.332
3.6575,0.328
3.658,0.325
3.6585,0.322
3.659,0.318
3.6595,0.315
3.66,0.311
3.6605,0.308
3.661,0.305
3.6615,0.301
3.662,0.298
3.6625,0.295
3.663,0.291
3.6635,0.288
3.664,0.285
3.6645,0.282
3.665,0.279
3.6655,0.275
3.666,0.272
3.6665,0.269
3.667,0.266
3.6675,0.263
3.668,0.26
3.6685,0.257
3.669,0.253
3.6695,0.25
3.67,0.247
3.6705,0.244
3.671,0.241
3.6715,0.238
3.672,0.235
3.6725,0.232
3.673,0.23
3.6735,0.227
3.674,0.224
3.6745,0.221
3.675,0.218
3.6755,0.215
3.676,0.212
3.6765,0.21
3.677,0.207
3.6775,0.204
3.678,0.201
3.6785,0.198
3.679,0.196
3.6795,0.193
3.68,0.19
3.6805,0.188
3.681,0.185
3.6815,0.182
3.682,0.18
3.6825,0.177
3.683,0.175
3.6835,0.172
3.684,0.17
3.6845,0.167
3.685,0.164
3.6855,0.162
3.686,0.16
3.6865,0.157
3.687,0.155
3.6875,0.152
3.688,0.15
3.6885,0.147
3.689,0.145
3.6895,0.143
3.69,0.14
3.6905,0.138
3.691,0.136
3.6915,0.134
3.692,0.131
3.6925,0.129
3.693,0.127
3.6935,0.125
3.694,0.123
3.6945,0.12
3.695,0.118
3.6955,0.116
3.696,0.114
3.6965,0.112
3.697,0.11
3.6975,0.108
3.698,0.106
3.6985,0.104
3.699,0.102
3.6995,0.1
3.7,0.098
3.7005,0.096
3.701,0.094
3.7015,0.092
3.702,0.09
3.7025,0.088
3.703,0.087
3.7035,0.085
3.704,0.083
3.7045,0.081
3.705,0.079
3.7055,0.078
3.706,0.076
3.7065,0.074
3.707,0.073
3.7075,0.071
3.708,0.069
3.7085,0.068
3.709,0.066
3.7095,0.064
3.71,0.063
3.7105,0.061
3.711,0.06
3.7115,0.058
3.712,0.057
3.7125,0.055
3.713,0.054
3.7135,0.052
3.714,0.051
3.7145,0.05
3.715,0.048
3.7155,0.047
3.716,0.045
3.7165,0.044
3.717,0.043
3.7175,0.042
3.718,0.04
3.7185,0.039
3.719,0.038
3.7195,0.037
3.72,0.035
3.7205,0.034
3.721,0.033
3.7215,0.032
3.722,0.031
3.7225,0.03
3.723,0.029
3.7235,0.028
3.724,0.027
3.7245,0.026
3.725,0.025
3.7255,0.024
3.726,0.023
3.7265,0.022
3.727,0.021
3.7275,0.02
3.728,0.019
3.7285,0.018
3.729,0.017
3.7295,0.017
3.73,0.016
3.7305,0.015
3.731,0.014
3.7315,0.013
3.732,0.013
3.7325,0.012
3.733,0.011
3.7335,0.011
3.734,0.01
3.7345,0.009
3.735,0.009
3.7355,0.008
3.736,0.008
3.7365,0.007
3.737,0.007
3.7375,0.006
3.738,0.006
3.7385,0.005
3.739,0.005
3.7395,0.004
3.74,0.004
3.7405,0.004
3.741,0.003
3.7415,0.003
3.742,0.003
3.7425,0.002
3.743,0.002
3.7435,0.002
3.744,0.001
3.7445,0.001
3.745,0.001
3.7455,0.001
3.746,0.001
3.7465,0.0
3.747,0.0
3.7475,0.0
3.748,0.0
3.7485,0.0
3.749,0.0
3.7495,0.0
3.75,0.0
3.7505,0.0
3.751,0.0
3.7515,0.0
3.752,0.0
3.7525,0.0
3.753,0.0
3.7535,0.0
3.754,0.001
3.7545,0.001
3.755,0.001
3.7555,0.001
3.756,0.001
3.7565,0.002
3.757,0.002
3.7575,0.002
3.758,0.003
3.7585,0.003
3.759,0.003
3.7595,0.004
3.76,0.004
3.7605,0.004
3.761,0.005
3.7615,0.005
3.762,0.006
3.7625,0.006
3.763,0.007
3.7635,0.007
3.764,0.008
3.7645,0.008
3.765,0.009
3.7655,0.009
3.766,0.01
3.7665,0.011
3.767,0.011
3.7675,0.012
3.768,0.013
3.7685,0.013
3.769,0.014
3.7695,0.015
3.77,0.016
3.7705,0.017
3.771,0.017
3.7715,0.018
3.772,0.019
3.7725,0.02
3.773,0.021
3.7735,0.022
3.774,0.023
3.7745,0.024
3.775,0.025
3.7755,0.026
3.776,0.027
3.7765,0.028
3.777,0.029
3.7775,0.03
3.778,0.031
3.7785,0.032
3.779,0.033
3.7795,0.034
3.78,0.035
3.7805,0.037
3.781,0.038
3.7815,0.039
3.782,0.04
3.7825,0.042
3.783,0.043
3.7835,0.044
3.784,0.045
3.7845,0.047
3.785,0.048
3.7855,0.05
3.786,0.051
3.7865,0.052
3.787,0.054
3.7875,0.055
3.788,0.057
3.7885,0.058
3.789,0.06
3.7895,0.061
3.79,0.063
3.7905,0.064
3.791,0.066
3.7915,0.068
3.792,0.069
3.7925,0.071
3.793,0.073
3.7935,0.074
3.794,0.076
3.7945,0.078
3.795,0.079
3.7955,0.081
3.796,0.083
3.7965,0.085
3.797,0.087
3.7975,0.088
3.798,0.09
3.7985,0.092
3.799,0.094
3.7995,0.096
3.8,0.098
3.8005,0.1
3.801,0.102
3.8015,0.104
3.802,0.106
3.8025,0.108
3.803,0.11
3.8035,0.112
3.804,0.114
3.8045,0.116
3.805,0.118
3.8055,0.12
3.806,0.123
3.8065,0.125
3.807,0.127
3.8075,0.129
3.808,0.131
3.8085,0.134
3.809,0.136
3.8095,0.138
3.81,0.14
3.8105,0.143
3.811,0.145
3.8115,0.147
3.812,0.15
3.8125,0.152
3.813,0.155
3.8135,0.157
3.814,0.16
3.8145,0.162
3.815,0.164
3.8155,0.167
3.816,0.17
3.8165,0.172
3.817,0.175
3.8175,0.177
3.818,0.18
3.8185,0.182
3.819,0.185
3.8195,0.188
3.82,0.19
3.8205,0.193
3.821,0.196
3.8215,0.198
3.822,0.201
3.8225,0.204
3.823,0.207
3.8235,0.21
3.824,0.212
3.8245,0.215
3.825,0.218
3.8255,0.221
3.826,0.224
3.8265,0.227
3.827,0.23
3.8275,0.232
3.828,0.235
3.8285,0.238
3.829,0.241
3.8295,0.244
3.83,0.247
3.8305,0.25
3.831,0.253
3.8315,0.257
3.832,0.26
3.8325,0.263
3.833,0.266
3.8335,0.269
3.834,0.272
3.8345,0.275
3.835,0.279
3.8355,0.282
3.836,0.285
3.8365,0.288
3.837,0.291
3.8375,0.295
3.838,0.298
3.8385,0.301
3.839,0.305
3.8395,0.308
3.84,0.311
3.8405,0.315
3.841,0.318
3.8415,0.322
3.842,0.325
3.8425,0.328
3.843,0.332
3.8435,0.335
3.844,0.339
3.8445,0.342
3.845,0.346
3.8455,0.349
3.846,0.353
3.8465,0.357
3.847,0.36
3.8475,0.364
3.848,0.367
3.8485,0.371
3.849,0.375
3.8495,0.378
3.85,0.382
3.8505,0.386
3.851,0.389
3.8515,0.393
3.852,0.397
3.8525,0.401
3.853,0.404
3.8535,0.408
3.854,0.412
3.8545,0.416
3.855,0.42
3.8555,0.424
3.856,0.427
3.8565,0.431
3.857,0.435
3.8575,0.439
3.858,0.443
3.8585,0.447
3.859,0.451
3.8595,0.455
3.86,0.459
3.8605,0.463
3.861,0.467
3.8615,0.471
3.862,0.475
3.8625,0.479
3.863,0.483
3.8635,0.487
3.864,0.491
3.8645,0.496
3.865,0.5
3.8655,0.504
3.866,0.508
3.8665,0.512
3.867,0.517
3.8675,0.521
3.868,0.525
3.8685,0.529
3.869,0.533
3.8695,0.538
3.87,0.542
3.8705,0.546
3.871,0.551
3.8715,0.555
3.872,0.559
3.8725,0.564
3.873,0.568
3.8735,0.573
3.874,0.577
3.8745,0.581
3.875,0.586
3.8755,0.59
3.876,0.595
3.8765,0.599
3.877,0.604
3.8775,0.608
3.878,0.613
3.8785,0.617
3.879,0.622
3.8795,0.626
3.88,0.631
3.8805,0.635
3.881,0.64
3.8815,0.645
3.882,0.649
3.8825,0.654
3.883,0.659
3.8835,0.663
3.884,0.668
3.8845,0.673
3.885,0.677
3.8855,0.682
3.886,0.687
3.8865,0.692
3.887,0.696
3.8875,0.701
3.888,0.706
3.8885,0.711
3.889,0.715
3.8895,0.72
3.89,0.725
3.8905,0.73
3.891,0.735
3.8915,0.74
3.892,0.745
3.8925,0.75
3.893,0.754
3.8935,0.759
3.894,0.764
3.8945,0.769
3.895,0.774
3.8955,0.779
3.896,0.784
3.8965,0.789
3.897,0.794
3.8975,0.799
3.898,0.804
3.8985,0.809
3.899,0.814
3.8995,0.819
3.9,0.824
3.9005,0.83
3.901,0.835
3.9015,0.84
3.902,0.845
3.9025,0.85
3.903,0.855
3.9035,0.86
3.904,0.865
3.9045,0.871
3.905,0.876
3.9055,0.881
3.906,0.886
3.9065,0.891
3.907,0.897
3.9075,0.902
3.908,0.907
3.9085,0.912
3.909,0.918
3.9095,0.923
3.91,0.928
3.9105,0.934
3.911,0.939
3.9115,0.944
3.912,0.95
3.9125,0.955
3.913,0.96
3.9135,0.966
3.914,0.971
3.9145,0.977
3.915,0.982
3.9155,0.987
3.916,0.993
3.9165,0.998
3.917,1.004
3.9175,1.009
3.918,1.015
3.9185,1.02
3.919,1.025
3.9195,1.031
3.92,1.036
3.9205,1.042
3.921,1.048
3.9215,1.053
3.922,1.059
3.9225,1.064
3.923,1.07
3.9235,1.075
3.924,1.081
3.9245,1.086
3.925,1.092
3.9255,1.098
3.926,1.103
3.9265,1.109
3.927,1.114
3.9275,1.12
3.928,1.126
3.9285,1.131
3.929,1.137
3.9295,1.143
3.93,1.148
3.9305,1.154
3.931,1.16
3.9315,1.166
3.932,1.171
3.9325,1.177
3.933,1.183
3.9335,1.188
3.934,1.194
3.9345,1.2
3.935,1.206
3.9355,1.211
3.936,1.217
3.9365,1.223
3.937,1.229
3.9375,1.235
3.938,1.24
3.9385,1.246
3.939,1.252
3.9395,1.258
3.94,1.264
3.9405,1.27
3.941,1.275
3.9415,1.281
3.942,1.287
3.9425,1.293
3.943,1.299
3.9435,1.305
3.944,1.311
3.9445,1.317
3.945,1.323
3.9455,1.328
3.946,1.334
3.9465,1.34
3.947,1.346
3.9475,1.352
3.948,1.358
3.9485,1.364
3.949,1.37
3.9495,1.376
3.95,1.382
3.9505,1.388
3.951,1.394
3.9515,1.4
3.952,1.406
3.9525,1.412
3.953,1.418
3.9535,1.424
3.954,1.43
3.9545,1.436
3.955,1.442
3.9555,1.448
3.956,1.454
3.9565,1.46
3.957,1.466
3.9575,1.472
3.958,1.478
3.9585,1.484
3.959,1.49
3.9595,1.497
3.96,1.503
3.9605,1.509
3.961,1.515
3.9615,1.521
3.962,1.527
3.9625,1.533
3.963,1.539
3.9635,1.545
3.964,1.551
3.9645,1.558
3.965,1.564
3.9655,1.57
3.966,1.576
3.9665,1.582
3.967,1.588
3.9675,1.594
3.968,1.601
3.9685,1.607
3.969,1.613
3.9695,1.619
3.97,1.625
3.9705,1.631
3.971,1.638
3.9715,1.644
3.972,1.65
3.9725,1.656
3.973,1.662
3.9735,1.669
3.974,1.675
3.9745,1.681
3.975,1.687
3.9755,1.693
3.976,1.7
3.9765,1.706
3.977,1.712
3.9775,1.718
3.978,1.724
3.9785,1.731
3.979,1.737
3.9795,1.743
3.98,1.749
3.9805,1.756
3.981,1.762
3.9815,1.768
3.982,1.774
3.9825,1.781
3.983,1.787
3.9835,1.793
3.984,1.799
3.9845,1.806
3.985,1.812
3.9855,1.818
3.986,1.824
3.9865,1.831
3.987,1.837
3.9875,1.843
3.988,1.849
3.9885,1.856
3.989,1.862
3.9895,1.868
3.99,1.874
3.9905,1.881
3.991,1.887
3.9915,1.893
3.992,1.9
3.9925,1.906
3.993,1.912
3.9935,1.918
3.994,1.925
3.9945,1.931
3.995,1.937
3.9955,1.943
3.996,1.95
3.9965,1.956
3.997,1.962
3.9975,1.969
3.998,1.975
3.9985,1.981
3.999,1.987
3.9995,1.994
4.0,2.0
4.0005,2.006
4.001,2.013
4.0015,2.019
4.002,2.025
4.0025,2.031
4.003,2.038
4.0035,2.044
4.004,2.05
4.0045,2.057
4.005,2.063
4.0055,2.069
4.006,2.075
4.0065,2.082
4.007,2.088
4.0075,2.094
4.008,2.1
4.0085,2.107
4.009,2.113
4.0095,2.119
4.01,2.126
4.0105,2.132
4.011,2.138
4.0115,2.144
4.012,2.151
4.0125,2.157
4.013,2.163
4.0135,2.169
4.014,2.176
4.0145,2.182
4.015,2.188
4.0155,2.194
4.016,2.201
4.0165,2.207
4.017,2.213
4.0175,2.219
4.018,2.226
4.0185,2.232
4.019,2.238
4.0195,2.244
4.02,2.251
4.0205,2.257
4.021,2.263
4.0215,2.269
4.022,2.276
4.0225,2.282
4.023,2.288
4.0235,2.294
4.024,2.3
4.0245,2.307
4.025,2.313
4.0255,2.319
4.026,2.325
4.0265,2.331
4.027,2.338
4.0275,2.344
4.028,2.35
4.0285,2.356
4.029,2.362
4.0295,2.369
4.03,2.375
4.0305,2.381
4.031,2.387
4.0315,2.393
4.032,2.399
4.0325,2.406
4.033,2.412
4.0335,2.418
4.034,2.424
4.0345,2.43
4.035,2.436
4.0355,2.442
4.036,2.449
4.0365,2.455
4.037,2.461
4.0375,2.467
4.038,2.473
4.0385,2.479
4.039,2.485
4.0395,2.491
4.04,2.497
4.0405,2.503
4.041,2.51
4.0415,2.516
4.042,2.522
4.0425,2.528
4.043,2.534
4.0435,2.54
4.044,2.546
4.0445,2.552
4.045,2.558
4.0455,2.564
4.046,2.57
4.0465,2.576
4.047,2.582
4.0475,2.588
4.048,2.594
4.0485,2.6
4.049,2.606
4.0495,2.612
4.05,2.618
4.0505,2.624
4.051,2.63
4.0515,2.636
4.052,2.642
4.0525,2.648
4.053,2.654
4.0535,2.66
4.054,2.666
4.0545,2.672
4.055,2.677
4.0555,2.683
4.056,2.689
4.0565,2.695
4.057,2.701
4.0575,2.707
4.058,2.713
4.0585,2.719
4.059,2.725
4.0595,2.73
4.06,2.736
4.0605,2.742
4.061,2.748
4.0615,2.754
4.062,2.76
4.0625,2.765
4.063,2.771
4.0635,2.777
4.064,2.783
4.0645,2.789
4.065,2.794
4.0655,2.8
4.066,2.806
4.0665,2.812
4.067,2.817
4.0675,2.823
4.068,2.829
4.0685,2.834
4.069,2.84
4.0695,2.846
4.07,2.852
4.0705,2.857
4.071,2.863
4.0715,2.869
4.072,2.874
4.0725,2.88
4.073,2.886
4.0735,2.891
4.074,2.897
4.0745,2.902
4.075,2.908
4.0755,2.914
4.076,2.919
4.0765,2.925
4.077,2.93
4.0775,2.936
4.078,2.941
4.0785,2.947
4.079,2.952
4.0795,2.958
4.08,2.964
4.0805,2.969
4.081,2.975
4.0815,2.98
4.082,2.985
4.0825,2.991
4.083,2.996
4.0835,3.002
4.084,3.007
4.0845,3.013
4.085,3.018
4.0855,3.023
4.086,3.029
4.0865,3.034
4.087,3.04
4.0875,3.045
4.088,3.05
4.0885,3.056
4.089,3.061
4.0895,3.066
4.09,3.072
4.0905,3.077
4.091,3.082
4.0915,3.088
4.092,3.093
4.0925,3.098
4.093,3.103
4.0935,3.109
4.094,3.114
4.0945,3.119
4.095,3.124
4.0955,3.129
4.096,3.135
4.0965,3.14
4.097,3.145
4.0975,3.15
4.098,3.155
4.0985,3.16
4.099,3.165
4.0995,3.17
4.1,3.176
4.1005,3.181
4.101,3.186
4.1015,3.191
4.102,3.196
4.1025,3.201
4.103,3.206
4.1035,3.211
4.104,3.216
4.1045,3.221
4.105,3.226
4.1055,3.231
4.106,3.236
4.1065,3.241
4.107,3.246
4.1075,3.25
4.108,3.255
4.1085,3.26
4.109,3.265
4.1095,3.27
4.11,3.275
4.1105,3.28
4.111,3.285
4.1115,3.289
4.112,3.294
4.1125,3.299
4.113,3.304
4.1135,3.308
4.114,3.313
4.1145,3.318
4.115,3.323
4.1155,3.327
4.116,3.332
4.1165,3.337
4.117,3.341
4.1175,3.346
4.118,3.351
4.1185,3.355
4.119,3.36
4.1195,3.365
4.12,3.369
4.1205,3.374
4.121,3.378
4.1215,3.383
4.122,3.387
4.1225,3.392
4.123,3.396
4.1235,3.401
4.124,3.405
4.1245,3.41
4.125,3.414
4.1255,3.419
4.126,3.423
4.1265,3.427
4.127,3.432
4.1275,3.436
4.128,3.441
4.1285,3.445
4.129,3.449
4.1295,3.454
4.13,3.458
4.1305,3.462
4.131,3.467
4.1315,3.471
4.132,3.475
4.1325,3.479
4.133,3.483
4.1335,3.488
4.134,3.492
4.1345,3.496
4.135,3.5
4.1355,3.504
4.136,3.509
4.1365,3.513
4.137,3.517
4.1375,3.521
4.138,3.525
4.1385,3.529
4.139,3.533
4.1395,3.537
4.14,3.541
4.1405,3.545
4.141,3.549
4.1415,3.553
4.142,3.557
4.1425,3.561
4.143,3.565
4.1435,3.569
4.144,3.573
4.1445,3.576
4.145,3.58
4.1455,3.584
4.146,3.588
4.1465,3.592
4.147,3.596
4.1475,3.599
4.148,3.603
4.1485,3.607
4.149,3.611
4.1495,3.614
4.15,3.618
4.1505,3.622
4.151,3.625
4.1515,3.629
4.152,3.633
4.1525,3.636
4.153,3.64
4.1535,3.643
4.154,3.647
4.1545,3.651
4.155,3.654
4.1555,3.658
4.156,3.661
4.1565,3.665
4.157,3.668
4.1575,3.672
4.158,3.675
4.1585,3.678
4.159,3.682
4.1595,3.685
4.16,3.689
4.1605,3.692
4.161,3.695
4.1615,3.699
4.162,3.702
4.1625,3.705
4.163,3.709
4.1635,3.712
4.164,3.715
4.1645,3.718
4.165,3.721
4.1655,3.725
4.166,3.728
4.1665,3.731
4.167,3.734
4.1675,3.737
4.168,3.74
4.1685,3.743
4.169,3.747
4.1695,3.75
4.17,3.753
4.1705,3.756
4.171,3.759
4.1715,3.762
4.172,3.765
4.1725,3.768
4.173,3.77
4.1735,3.773
4.174,3.776
4.1745,3.779
4.175,3.782
4.1755,3.785
4.176,3.788
4.1765,3.79
4.177,3.793
4.1775,3.796
4.178,3.799
4.1785,3.802
4.179,3.804
4.1795,3.807
4.18,3.81
4.1805,3.812
4.181,3.815
4.1815,3.818
4.182,3.82
4.1825,3.823
4.183,3.825
4.1835,3.828
4.184,3.83
4.1845,3.833
4.185,3.836
4.1855,3.838
4.186,3.84
4.1865,3.843
4.187,3.845
4.1875,3.848
4.188,3.85
4.1885,3.853
4.189,3.855
4.1895,3.857
4.19,3.86
4.1905,3.862
4.191,3.864
4.1915,3.866
4.192,3.869
4.1925,3.871
4.193,3.873
4.1935,3.875
4.194,3.877
4.1945,3.88
4.195,3.882
4.1955,3.884
4.196,3.886
4.1965,3.888
4.197,3.89
4.1975,3.892
4.198,3.894
4.1985,3.896
4.199,3.898
4.1995,3.9
4.2,3.902
4.2005,3.904
4.201,3.906
4.2015,3.908
4.202,3.91
4.2025,3.912
4.203,3.913
4.2035,3.915
4.204,3.917
4.2045,3.919
4.205,3.921
4.2055,3.922
4.206,3.924
4.2065,3.926
4.207,3.927
4.2075,3.929
4.208,3.931
4.2085,3.932
4.209,3.934
4.2095,3.936
4.21,3.937
4.2105,3.939
4.211,3.94
4.2115,3.942
4.212,3.943
4.2125,3.945
4.213,3.946
4.2135,3.948
4.214,3.949
4.2145,3.95
4.215,3.952
4.2155,3.953
4.216,3.955
4.2165,3.956
4.217,3.957
4.2175,3.958
4.218,3.96
4.2185,3.961
4.219,3.962
4.2195,3.963
4.22,3.965
4.2205,3.966
4.221,3.967
4.2215,3.968
4.222,3.969
4.2225,3.97
4.223,3.971
4.2235,3.972
4.224,3.973
4.2245,3.974
4.225,3.975
4.2255,3.976
4.226,3.977
4.2265,3.978
4.227,3.979
4.2275,3.98
4.228,3.981
4.2285,3.982
4.229,3.983
4.2295,3.983
4.23,3.984
4.2305,3.985
4.231,3.986
4.2315,3.987
4.232,3.987
4.2325,3.988
4.233,3.989
4.2335,3.989
4.234,3.99
4.2345,3.991
4.235,3.991
4.2355,3.992
4.236,3.992
4.2365,3.993
4.237,3.993
4.2375,3.994
4.238,3.994
4.2385,3.995
4.239,3.995
4.2395,3.996
4.24,3.996
4.2405,3.996
4.241,3.997
4.2415,3.997
4.242,3.997
4.2425,3.998
4.243,3.998
4.2435,3.998
4.244,3.999
4.2445,3.999
4.245,3.999
4.2455,3.999
4.246,3.999
4.2465,4.0
4.247,4.0
4.2475,4.0
4.248,4.0
4.2485,4.0
4.249,4.0
4.2495,4.0
4.25,4.0
4.2505,4.0
4.251,4.0
4.2515,4.0
4.252,4.0
4.2525,4.0
4.253,4.0
4.2535,4.0
4.254,3.999
4.2545,3.999
4.255,3.999
4.2555,3.999
4.256,3.999
4.2565,3.998
4.257,3.998
4.2575,3.998
4.258,3.997
4.2585,3.997
4.259,3.997
4.2595,3.996
4.26,3.996
4.2605,3.996
4.261,3.995
4.2615,3.995
4.262,3.994
4.2625,3.994
4.263,3.993
4.2635,3.993
4.264,3.992
4.2645,3.992
4.265,3.991
4.2655,3.991
4.266,3.99
